age,height,hhincome,female
71,1.5494,68.44032,1
69,1.651,26.425,1
73,1.6891,99.999,1
79,1.8288,99.999,0
82,1.7145,21.724,1
80,1.5748,45.6,1
75,1.778,60.96,0
73,1.69545,60.96,1
72,1.5875,74.4,1
76,1.8034,63.5794,0
70,1.7653,63.5794,1
79,1.8542,99.4,0
79,1.6002,99.4,1
73,1.651,17.94,1
73,1.7018,91.4,0
70,1.5494,91.4,1
77,1.7272,163.6,0
68,1.6256,163.6,1
81,1.524,8.664,1
76,1.5494,19.00908397,1
76,1.524,43.2,1
75,1.651,43.2,0
82,1.524,44.666,1
73,1.5494,38.00569899,1
73,1.5621,38.22,1
72,1.8034,72.54877703,0
71,1.6383,72.54877703,1
80,1.4986,18.70456247,1
73,1.5748,22.95401691,1
75,1.7526,55.33238393,0
79,1.5875,55.33238393,1
74,1.7526,35.808,0
71,1.6891,35.808,1
81,1.4732,23.652,1
75,1.8796,56.27945542,0
72,1.5748,56.27945542,1
76,1.5748,38.0,1
78,1.8542,99.92,0
79,1.6256,99.92,1
77,1.5748,63.6,1
70,1.8796,63.6,0
76,1.7018,41.42461591,0
73,1.651,41.42461591,1
73,1.8034,207.324,0
70,1.6256,207.324,1
74,1.6002,29.908,1
72,1.6256,77.836,1
71,1.8034,77.836,0
75,1.4859,29.388,1
77,1.8034,113.82,0
68,1.651,113.82,1
75,1.7018,176.1,1
82,1.8161,176.1,0
78,1.6002,46.722,1
81,1.4986,45.72,1
80,1.8796,54.2609711,0
77,1.651,54.2609711,1
78,1.7018,30.984,0
76,1.6891,30.984,1
74,1.524,30.336,1
73,1.6891,30.336,1
82,1.4986,30.17834652,1
89,1.6256,30.17834652,0
75,1.6129,33.04335232,0
65,1.5748,33.04335232,1
76,1.778,47.008,0
71,1.6764,47.008,1
80,1.8034,24.0,0
77,1.6383,45.715,1
76,1.5494,16.564,1
73,1.778,197.6551411,0
76,1.6002,197.6551411,1
74,1.5748,88.82039401,1
78,1.7272,88.82039401,0
78,1.6764,83.296,1
85,1.7018,83.296,0
77,1.6764,13.338,0
81,1.6256,25.2,1
78,1.524,23.6,1
78,1.7526,105.328,0
64,1.6764,105.328,1
79,1.651,75.852,1
81,1.7272,75.852,0
83,1.6002,71.141,1
85,1.7018,71.141,0
74,1.5494,14.4,1
75,1.8034,60.2,0
73,1.6764,60.2,1
81,1.8288,39.804,0
68,1.6764,39.804,1
77,1.7526,18.86,0
75,1.6002,18.86,1
73,1.6256,27.128,1
74,1.5748,26.724,1
79,1.7018,26.724,0
77,1.524,11.316,1
87,1.778,11.316,0
72,1.5494,10.8,1
82,1.6256,9.6,1
75,1.7018,58.8,0
74,1.6002,15.492,1
73,1.651,213.2,0
67,1.5748,213.2,1
76,1.8288,42.56,0
75,1.6002,42.132,1
77,1.8542,42.132,0
74,1.6764,21.744,1
80,1.7526,21.744,0
75,1.7272,74.948,1
83,1.8542,74.948,0
75,1.5748,35.446,1
84,1.5748,35.446,0
77,1.6256,24.996,0
77,1.651,10.248,1
76,1.6002,32.352,1
76,1.7018,32.352,0
80,1.524,17.648,1
74,1.7018,61.3,0
72,1.6002,61.3,1
75,1.8034,106.36,1
73,1.8796,106.36,0
64,1.6256,20.136,1
79,1.6764,15.0,0
79,1.7653,38.376,0
75,1.7526,20.64,0
74,1.651,24.66,1
76,1.67005,75.54,1
70,1.8034,75.54,0
75,1.905,33.36,0
77,1.5494,33.36,1
76,1.7272,111.7,0
73,1.6637,111.7,1
76,1.8288,69.78,0
65,1.5748,69.78,1
79,1.7018,72.168,0
75,1.6637,72.168,1
73,1.6764,9.36,0
73,1.7526,505.04,0
85,1.651,20.208,0
81,1.6764,18.24,0
73,1.3462,32.424,1
72,1.7272,48.528,0
62,1.7018,48.528,1
71,1.6002,41.632,1
63,1.8288,41.632,0
80,1.7526,28.972,1
88,1.7526,28.972,0
81,1.5621,21.42,1
80,1.7272,27.62,0
80,1.6256,27.62,1
80,1.7526,59.0169223,1
82,1.8288,59.0169223,0
76,1.6002,16.2258,1
75,1.5494,10.004,1
77,1.6891,20.4,1
80,1.7653,20.4,0
75,1.6764,20.868,1
74,1.7272,52.46,0
71,1.6383,52.46,1
78,1.5748,19.956,1
73,1.5494,25.91,1
75,1.8288,80.964,0
68,1.6256,80.964,1
73,1.651,8.4,1
81,1.7526,28.68,0
76,1.7272,28.68,1
79,1.651,85.3534266,1
71,1.778,85.3534266,0
56,1.7907,15.4,0
77,1.6383,36.596,1
76,1.651,94.46,1
80,1.651,42.66,1
84,1.8288,42.66,0
82,1.8542,51.094,0
82,1.651,13.217,1
63,1.7653,2.2,0
68,1.5748,14.028,1
66,1.6637,43.273,1
78,1.4986,17.328,1
69,1.778,30.888,0
69,1.7018,30.888,1
64,1.7018,118.0,1
72,1.8034,219.3488794,0
74,1.6764,219.3488794,1
79,1.6129,13.392,1
80,1.6002,46.8,1
83,1.778,46.8,0
82,1.5748,16.9944,1
76,1.778,35.44,0
71,1.6002,35.44,1
74,1.5494,58.70085151,1
80,1.7018,58.70085151,0
75,1.6002,10.932,1
81,1.5748,9.248,1
75,1.6764,16.368,1
72,1.6002,79.56579558,0
69,1.6256,79.56579558,1
74,1.8796,23.016,0
71,1.5748,23.016,1
80,1.6002,19.008,1
79,1.7526,74.72,0
77,1.6256,74.72,1
78,1.7272,24.84,0
76,1.5494,24.84,1
73,1.7272,48.432,0
69,1.5748,48.432,1
75,1.5494,36.388,1
78,1.5621,55.58235499,1
82,1.7399,55.58235499,0
84,1.6637,42.22,1
73,1.9304,26.8036,0
75,1.5494,26.8036,1
76,1.7272,16.596,0
86,1.6002,16.596,1
78,1.6002,21.604,1
83,1.7272,21.604,0
73,1.8034,24.732,0
73,1.4986,24.732,1
74,1.6764,39.168,1
75,1.8288,39.168,0
74,1.6002,44.212,1
74,1.7526,59.12,0
74,1.5494,59.12,1
73,1.6002,20.856,1
73,1.6764,14.92,0
81,1.7272,10.8,0
72,1.6002,21.27,1
77,1.5748,31.872,1
75,1.6256,8.841,1
81,1.7526,32.881,0
76,1.4986,32.881,1
75,1.524,27.09405177,1
77,1.8034,27.09405177,0
77,1.6256,29.696,1
79,1.7272,29.696,0
74,1.7018,32.952,0
75,1.4986,32.952,1
82,1.524,12.0,1
74,1.50495,28.848,1
73,1.778,80.4,0
81,1.651,3.432,1
80,1.5748,22.884,1
79,1.4986,2.208,0
75,1.651,50.4,1
80,1.8288,82.8,0
77,1.651,82.8,1
82,1.6002,94.029,1
82,1.778,94.029,0
80,1.7526,70.2,0
80,1.524,70.2,1
82,1.7526,52.716,0
81,1.8034,38.448,1
78,1.5494,80.2069328,1
81,1.6764,75.41682737,1
73,1.651,26.24,1
75,1.7526,29.87246136,1
82,1.651,125.23,1
81,1.778,125.23,0
83,1.4986,30.6,1
83,1.7018,30.6,0
71,1.524,81.13,1
83,1.6002,16.932,1
73,1.7272,14.1608,1
81,1.7018,53.24804,1
83,1.7018,53.24804,0
83,1.778,21.368,0
82,1.6891,42.492,1
74,1.8288,9.216,0
79,1.524,21.964,1
81,1.5875,23.052,1
60,1.5494,9.612,1
86,1.6002,36.024,1
88,1.6002,36.024,0
80,1.6256,12.888,1
72,1.6764,21.0,1
84,1.6256,1039.309269,1
79,1.778,1039.309269,0
61,1.6002,21.26240681,1
74,1.5748,34.556,1
79,1.7272,52.04,0
82,1.651,52.04,1
74,1.7272,48.98,0
72,1.5621,48.98,1
79,1.8542,15.552,0
79,1.6002,15.552,1
83,1.5748,84.0,1
84,1.7272,84.0,0
74,1.8288,94.56,0
76,1.5875,94.56,1
82,1.651,22.464,1
74,1.6256,12.744,1
78,1.8288,14.76,1
72,1.6256,46.9,1
72,1.6256,38.4,1
78,1.8542,38.4,0
78,1.7272,82.808,0
72,1.5494,82.808,1
80,1.6764,19.2,1
76,1.7526,17.9,1
82,1.651,43.344,1
84,1.7526,43.344,0
76,1.651,26.836,1
73,1.8288,92.7,0
65,1.5748,92.7,1
70,1.5494,41.812,1
78,1.69545,46.8972,1
69,1.778,14.3,1
55,1.6256,24.3,0
73,1.6256,16.1,1
82,1.651,69.64822604,1
82,1.7526,27.2,0
76,1.7526,128.876625,0
78,1.905,54.6,0
76,1.7272,54.6,1
76,1.6764,27.954,0
76,1.8796,15.41072,0
75,1.5748,16.62,1
75,1.6256,21.288,1
72,1.6256,142.7248454,1
71,1.7018,142.7248454,0
57,1.6256,68.0,1
51,1.778,68.0,0
70,1.6256,105.244,1
66,1.7526,11.8,0
61,1.5494,11.8,1
83,1.8288,33.64,0
78,1.8542,12.36,0
84,1.6764,12.36,1
71,1.7526,16.8004,1
75,1.524,28.964,1
77,1.7399,33.812,0
70,1.6256,33.812,1
81,1.7018,14.424,1
69,1.6256,50.2,1
72,1.6256,9.132,1
71,1.8288,10.896,0
79,1.6256,12.0,1
79,1.7526,24.0,0
70,1.6002,24.0,1
72,1.651,49.236,1
78,1.651,15.6,1
82,1.6764,13.56,1
82,1.6764,11.344,1
87,1.905,11.344,0
82,1.5748,14.256,1
68,1.6002,51.53,1
76,1.6764,17.268,1
72,1.6764,70.032,0
68,1.651,70.032,1
87,1.4986,24.396,1
82,1.6891,48.804,1
82,1.6764,48.804,0
67,1.7526,56.859,1
72,1.6256,26.164,1
69,1.7272,26.164,0
72,1.7272,44.83,0
68,1.6002,44.83,1
77,1.7272,25.392,0
73,1.651,124.3036978,0
70,1.524,124.3036978,1
74,1.524,109.72,1
75,1.7526,109.72,0
85,1.8288,23.18233384,0
79,1.4986,17.1,1
78,1.70815,17.1,0
77,1.524,47.92407448,1
78,1.8288,47.92407448,0
71,1.524,19.2,1
75,1.651,19.2,0
75,1.7018,8.556,0
81,1.6002,8.412,1
84,1.5748,15.204,1
79,1.6002,27.2,1
80,1.7526,0.0,0
78,1.7526,20.4,0
78,1.6256,20.4,1
75,1.8034,51.18,0
75,1.6256,51.18,1
83,1.6764,13.2,1
72,1.651,40.152,1
79,1.7272,40.65912904,0
67,1.6383,40.65912904,1
82,1.8288,21.6,0
73,1.6002,55.428,1
75,1.8034,55.428,0
73,1.5748,12.0,1
73,1.6002,11.448,1
84,1.7272,14.772,0
75,1.7399,39.10088117,1
71,1.6002,222.084,1
80,1.524,27.072,1
77,1.651,96.658,0
78,1.5494,96.658,1
79,1.5748,80.28047164,1
75,1.7526,60.0,0
71,1.6002,60.0,1
76,1.7272,28.03095166,0
76,1.7272,28.03095166,1
81,1.7526,12.03917899,0
80,1.8542,71.776,0
77,1.7272,71.776,1
79,1.8288,66.825,0
69,1.778,66.825,1
73,1.778,9.49212,0
80,1.651,44.7,1
75,1.778,81.515,0
67,1.5748,81.515,1
72,1.8288,182.444,0
67,1.6764,182.444,1
74,1.6002,39.69161133,1
71,1.6637,39.69161133,0
66,1.651,50.068,1
82,1.6002,7.524,1
71,1.6764,13.62,0
75,1.7526,37.2,0
69,1.524,37.2,1
74,1.651,27.588,0
56,1.7018,27.588,1
80,1.7526,45.954,0
75,1.6129,45.954,1
76,1.8288,22.764,1
60,1.8796,22.764,0
75,1.7272,88.94,0
70,1.5748,88.94,1
70,1.6764,13.176,1
77,1.7653,95.293,1
84,1.905,95.293,0
79,1.7145,9.792,1
78,1.7526,30.23730679,0
85,1.524,30.23730679,1
82,1.778,3.696,1
72,1.8034,18.053,0
61,1.7272,8.12,1
74,1.8288,55.216,0
75,1.651,5.844,1
78,1.6002,31.488,1
80,1.6764,31.488,0
79,1.8288,11.16,0
79,1.7018,16.98,1
72,1.6764,7.74,1
80,1.6129,28.116,1
77,1.7018,57.696,1
78,1.8796,57.696,0
75,1.524,12.408,0
58,1.651,4.6,1
54,1.524,10.0,1
75,1.9304,107.32,0
69,1.6256,107.32,1
75,1.7018,16.49234771,1
75,1.6256,65.008,1
79,1.6891,20.78464116,1
78,1.8288,178.6,0
67,1.64465,178.6,1
77,1.7272,206.804,0
77,1.905,68.8,0
69,1.6256,68.8,1
82,1.6256,75.5651577,0
84,1.5748,75.5651577,1
79,1.6002,53.51342116,1
78,1.8288,53.51342116,0
74,1.7272,13.088,1
75,1.524,16.1796,1
76,1.778,60.09,0
82,1.6764,98.46545368,0
77,1.5748,98.46545368,1
72,1.7018,32.232,1
76,1.8796,114.162,0
70,1.7145,114.162,1
76,1.8034,0.0,0
75,1.3462,0.0,1
82,1.7272,13.572,0
77,1.4986,15.612,1
76,1.5494,28.092,1
80,1.6764,28.092,0
76,1.524,10.092,0
77,1.778,239.168,0
74,1.524,239.168,1
73,1.6891,26.88635226,1
76,1.8796,26.88635226,0
80,1.2192,14.568,1
78,1.7018,22.18,1
72,1.651,81.99615858,1
70,1.651,24.44424,1
74,1.6764,28.312,1
73,1.905,24.226,0
50,1.7272,12.0,1
73,1.651,23.456,1
79,1.6637,64.626,1
81,1.6256,23.832,1
81,1.7018,55.232,0
75,1.6256,30.128,1
78,1.6764,30.128,0
73,1.6764,21.737,0
76,1.5748,21.737,1
78,1.778,23.22,0
83,1.5494,23.22,1
79,1.6764,21.82,1
80,1.5748,18.0,1
77,1.8796,32.316,0
77,1.5748,18.568,1
76,1.6002,42.66465496,1
79,1.6256,34.076,1
90,1.6764,34.076,0
82,1.6256,8.76012,1
80,1.8034,26.4,0
76,1.7018,26.4,1
73,1.8288,76.25815632,0
71,1.6129,76.25815632,1
77,1.6002,54.384,1
67,1.8034,54.384,0
60,1.778,6.6,1
70,1.6764,32.28,1
73,1.8542,20.136,0
78,1.7018,35.57628289,1
80,1.6764,16.66559787,1
75,1.9558,19.2,0
57,1.7018,41.2,1
79,1.5494,29.38595714,1
73,1.6383,67.2536,1
76,1.7272,67.2536,0
75,1.7018,60.51,0
64,1.5621,60.51,1
81,1.8669,34.68812227,0
70,1.7272,34.68812227,1
80,1.6002,19.02000843,1
82,1.5494,28.8024,1
77,1.7272,29.264,0
77,1.651,29.264,1
82,1.8288,84.19241513,0
79,1.63195,145.134,1
82,1.7526,145.134,0
73,1.4732,62.86159872,1
73,1.6764,62.86159872,0
77,1.9304,167.933456,0
66,1.7018,167.933456,1
73,1.8034,60.1,0
62,1.5748,60.1,1
78,1.7526,117.2744542,0
78,1.651,117.2744542,1
76,1.8288,106.02,0
71,1.524,106.02,1
75,1.6256,18.2,1
75,1.7272,15.288,0
82,1.5748,51.79106064,1
83,1.7018,51.79106064,0
78,1.6002,47.616,1
79,1.6256,28.8,1
78,1.6764,9.875,1
72,1.4478,18.864,1
67,1.7526,18.864,0
75,1.651,43.43748361,1
73,1.6002,48.288,1
70,1.7653,48.288,0
82,1.6891,41.16,1
76,1.6764,77.31544,1
73,1.9812,29.652,0
71,1.524,29.652,1
78,1.8796,21.11450211,0
69,1.2954,21.11450211,1
78,1.651,10.26,1
77,1.8161,69.17344405,0
69,1.8034,69.17344405,1
76,1.778,23.774,0
71,1.524,23.774,1
73,1.8288,31.4,0
68,1.651,31.4,1
78,1.8034,66.836,0
71,1.6002,66.836,1
78,1.7018,47.8,0
76,1.6891,47.8,1
74,1.778,62.016,0
57,1.651,62.016,1
64,1.651,54.559,1
76,1.8796,43.7,0
81,1.778,44.76,0
76,1.6002,44.76,1
74,1.7907,25.2,0
71,1.6002,25.2,1
80,1.5748,9.168,1
75,1.6764,45.864,1
88,1.8034,45.864,0
82,1.6256,149.0263959,1
75,1.6256,22.152,0
73,1.524,22.152,1
78,1.6002,9.42,1
80,1.5494,7.8,1
79,1.3462,11.964,1
77,1.5748,19.2,1
72,1.6764,147.264,1
66,1.905,147.264,0
75,1.5494,18.0,1
77,1.7272,28.2,0
80,1.6002,11.928,1
78,1.7272,27.316,0
76,1.58115,10.848,1
73,1.7526,14.82,1
80,1.651,9.264,1
76,1.651,9.72,1
80,1.6256,82.382,0
74,1.5494,82.382,1
80,1.7272,37.74402253,0
81,1.5494,26.0,1
81,1.6256,21.6,1
72,1.7272,127.3890434,0
60,1.7526,127.3890434,0
72,1.8034,57.66,0
66,1.5494,57.66,1
72,1.5748,38.594,1
80,1.7653,38.594,0
73,1.6256,48.33639007,1
74,1.7526,40.79522521,0
73,1.6256,40.79522521,1
66,1.5748,46.076,1
62,1.6637,85.04,1
80,1.524,38.788,1
72,1.8034,38.788,0
81,1.524,24.1,1
82,1.5494,9.042377584,1
81,1.6764,61.66134177,0
78,1.5748,61.66134177,1
73,1.6764,14.4,1
73,1.6002,41.6,1
81,1.7526,41.6,0
80,1.8288,24.23781972,0
62,1.6256,112.0,1
77,1.5748,0.0,1
86,1.651,0.0,0
78,1.6256,23.124,1
79,1.7272,22.44,0
70,1.4986,22.44,1
81,1.63195,26.664,1
83,1.8288,76.87128424,0
82,1.6764,76.87128424,1
75,1.8034,48.0,0
73,1.4986,48.0,1
78,1.6002,5.44,1
74,1.7018,10.74,0
71,1.778,10.74,1
89,1.6002,11.7,0
75,1.8542,20.4,0
64,1.6002,20.4,1
73,1.5748,12.84,1
73,1.5621,8.4,1
80,1.397,19.932,1
75,1.7526,19.68,0
62,1.524,25.1,1
67,1.5875,25.57548,1
79,1.5494,18.15859004,1
73,1.7272,37.296,0
65,1.651,37.296,1
73,1.7272,334.1680101,0
72,1.6002,19.004,1
75,1.6637,199.0667532,1
83,1.5494,12.0,0
56,1.6002,12.0,1
66,1.7018,19.24,1
79,1.6764,26.892,0
69,1.7526,26.892,1
75,1.651,7.2,1
73,1.6002,12.108,1
76,1.5748,16.168,1
82,1.778,109.312,0
87,1.5113,109.312,1
79,1.524,31.7787495,1
78,1.7272,31.7787495,0
72,1.6002,31.398,1
77,1.6764,31.398,0
79,1.6256,25.504,1
73,1.5748,26.4,1
81,1.7018,246.0,0
82,1.6383,246.0,1
81,1.7018,0.0,1
79,1.4478,25.8,1
80,1.6764,25.8,0
74,1.7526,18.0,0
56,,18.0,1
76,1.651,77.96369935,1
80,1.7018,18.768,0
75,1.8288,49.42,0
58,1.651,49.42,1
73,1.8034,145.58,0
69,1.6256,145.58,1
75,1.7018,48.42,1
87,1.7272,48.42,0
78,1.7526,44.363,0
76,1.524,44.363,1
85,1.6256,50.93171303,0
73,1.5748,26.832,1
78,1.651,26.832,0
78,1.5494,13.2,1
80,1.7018,12.696,0
70,1.5748,14.76,1
73,1.6764,19.46,0
60,1.7018,19.46,1
74,1.5494,11.4,1
89,1.8288,11.4,0
74,1.8542,38.85,0
72,1.6764,38.85,1
65,1.6891,150.036,1
73,1.6002,45.0,1
71,1.6002,22.472,1
74,1.7399,27.0,0
80,1.8034,19.6006388,0
73,1.6129,16.752,1
79,1.6764,73.08,0
78,1.651,73.08,1
74,1.651,18.828,0
68,1.5748,18.828,1
80,1.6256,108.0,1
87,1.8542,108.0,0
76,1.8542,51.6,0
75,1.5494,51.6,1
81,1.7018,30.54,0
71,1.6764,59.16,1
81,1.6256,37.516,1
76,1.651,36.42,1
76,1.6764,36.42,0
79,1.8288,32.076,0
72,1.8288,116.342,0
71,1.6256,116.342,1
63,1.6764,184.08,1
67,1.7018,125.0,1
77,1.5748,24.268,1
74,1.5621,32.7889753,1
77,1.7272,32.7889753,0
76,1.778,67.8,0
77,1.6256,67.8,1
77,1.6256,57.39660047,1
76,1.6002,69.348,1
76,1.7526,37.08,0
70,1.6256,37.08,1
73,1.778,54.77,0
70,1.778,54.77,1
71,1.7526,13.09568217,1
67,1.524,9.02,0
53,1.7018,9.02,1
62,1.6002,89.66,1
82,1.4986,23.798,1
80,1.524,10.872,1
71,1.7526,61.92,0
75,1.6764,11.652,1
84,1.7018,11.652,0
72,1.6129,16.801,1
74,1.8288,16.801,0
54,1.6002,19.5,1
73,1.8288,33.88,0
79,1.6002,20.95,1
56,1.7272,0.968,1
78,1.6256,24.816,1
82,1.6002,18.413,1
80,1.6256,32.2,1
83,1.7018,32.2,0
78,1.7018,113.1027356,1
79,1.6637,42.312,0
76,1.524,42.312,1
80,1.778,86.117,0
78,1.5748,86.117,1
82,1.7526,74.13057671,0
79,1.5748,74.13057671,1
77,1.6256,13.6,1
72,1.524,95.312,1
73,1.7272,95.312,0
76,1.6002,29.952,1
75,1.8415,48.561,0
75,1.5748,48.561,1
79,1.8288,16.56,0
71,1.6256,105.393,1
73,1.6637,109.84776,1
79,1.7018,109.84776,0
79,1.6764,32.46662986,1
75,1.6764,114.5943008,1
74,1.6891,122.964,0
72,1.651,122.964,1
74,1.7018,51.22309117,1
69,1.6256,38.64,1
79,1.5494,23.98638,1
74,1.6764,23.4,0
77,1.6256,22.665,1
77,1.8034,86.556,0
76,1.778,86.556,1
75,1.7018,29.88,0
59,1.6256,29.88,1
81,1.905,91.26,0
84,1.5748,91.26,1
75,1.778,92.02,0
71,1.6256,92.02,1
81,1.651,103.7593842,0
66,1.6764,103.7593842,1
73,1.6764,31.844,1
74,1.8542,154.2990617,0
72,1.7018,177.055591,0
67,1.524,177.055591,1
67,1.7272,79.4,1
63,1.778,79.4,0
81,1.524,30.4465826,1
73,1.8288,36.108,0
67,1.651,36.108,1
76,1.6002,6.0,1
80,1.6002,54.32,1
79,1.6764,34.848,0
72,1.6256,22.873,1
82,1.524,59.712,1
74,1.6764,166.38,0
69,1.5494,166.38,1
76,1.651,77.612,1
80,1.8288,21.07363194,1
71,1.651,17.9,1
83,1.524,46.52,1
78,1.651,36.984,1
74,1.7272,94.04,0
74,1.6764,94.04,1
74,1.524,74.2229263,1
75,1.651,92.0064,1
71,1.8796,92.0064,0
75,1.7907,16.04600433,1
75,1.8542,86.948,0
75,1.5748,86.948,1
77,1.524,16.612,1
72,1.5621,42.45740026,1
80,1.778,64.6,1
77,1.778,64.6,0
75,1.7526,206.86,1
48,1.8542,206.86,0
78,1.6002,48.0,1
84,1.8034,48.0,0
80,1.6002,29.0658,1
78,1.5494,15.984,1
76,1.6764,27.39253287,0
72,1.8034,62.924,0
69,1.524,62.924,1
73,1.6002,67.4,1
84,1.778,67.4,0
74,1.7653,95.72472,0
80,1.5494,15.436,1
72,1.778,34.692,0
67,1.5748,34.692,1
78,1.6002,37.035,1
79,1.6764,37.035,0
81,1.7018,19.53490925,0
76,1.6764,97.37475065,1
82,1.7907,42.12,0
79,1.778,66.4,0
78,1.778,66.4,1
75,1.778,92.4,0
68,1.5748,92.4,1
74,1.5494,28.688,1
78,1.8288,28.688,0
79,1.651,27.37236,1
81,1.7145,76.4,0
74,1.6764,40.16,0
82,1.6002,17.6,1
79,1.8542,53.35,0
82,1.6256,53.35,1
74,1.6002,34.38,1
77,1.6764,37.2,1
81,1.7272,37.2,0
67,1.6764,83.79994534,1
67,1.778,83.576,1
79,1.7272,18.8,0
73,1.651,65.228,0
65,1.778,65.228,1
80,1.651,19.46542572,1
77,1.5621,36.31177319,1
83,1.7272,36.31177319,0
66,1.4732,20.52,1
76,1.5748,40.335,1
67,1.6256,44.789,1
80,1.7272,8.64,0
72,1.651,11.724,1
75,1.7018,25.2,1
75,1.6256,33.156,1
77,1.8034,33.156,0
77,1.7526,84.12,0
72,1.651,84.12,1
72,1.8034,105.7,0
71,1.6764,105.7,1
71,1.8542,37.996,0
82,1.651,15.768,1
74,1.7272,146.4,1
76,1.5494,21.8,1
84,1.7272,21.8,0
75,1.5748,53.312,1
77,1.6764,13.812,1
81,1.651,17.172,1
76,1.6764,17.052,1
78,1.7907,17.052,0
80,1.7018,55.40565047,0
75,1.651,55.40565047,1
80,1.6256,15.6,1
73,1.7526,47.904,0
72,1.6256,30.4,1
78,1.8034,30.4,0
74,1.5748,12.276,1
73,1.8288,36.828,0
70,1.651,50.28262733,1
77,1.7907,35.4,0
73,1.778,51.956,0
70,1.7018,51.956,1
80,1.6764,88.0,1
81,1.7907,20.7,0
57,1.6256,59.0,1
85,1.5621,64.740874,1
76,1.8034,43.016,0
69,1.5875,43.016,1
74,1.7526,116.764,0
71,1.651,116.764,1
78,1.6383,61.26852236,1
75,1.7526,113.71,0
54,1.524,113.71,1
81,1.524,28.48,1
73,1.7018,66.6046,1
67,1.8288,181.2,0
82,1.6764,22.812,1
76,1.7526,84.778,1
77,1.5113,119.272,1
73,1.7526,49.3764,0
45,1.6764,49.3764,0
72,1.651,32.6,1
81,1.6256,87.6712,1
74,1.7272,19.86,0
80,1.7526,87.216,0
73,1.7018,87.216,1
85,1.5748,37.788,1
85,1.651,24.045,1
71,1.6256,55.648,1
82,1.778,80.424,0
82,1.5748,80.424,1
76,1.4986,37.2,1
74,1.778,247.7833647,0
73,1.5494,247.7833647,1
77,1.6002,72.754,1
81,1.524,37.91,1
73,1.59385,18.18,1
71,1.75895,236.4,0
68,1.7018,236.4,1
82,1.6002,30.289,1
85,1.778,30.289,0
75,1.7526,98.66507343,0
73,1.6764,98.66507343,1
81,1.7526,49.85,0
78,1.6764,124.464,0
79,1.6764,124.464,1
73,1.778,148.0,0
51,1.6002,148.0,1
76,1.8034,34.94,0
73,1.651,34.94,1
79,1.6002,46.872,0
79,1.778,130.1388435,0
80,1.651,87.842,1
85,1.651,87.842,0
73,1.5748,31.224,1
72,1.524,19.2,1
81,1.6764,250.8,1
84,1.6764,250.8,0
77,1.778,70.8,0
60,1.6764,54.0,1
63,1.8796,40.0,0
74,1.6256,41.13651073,1
85,1.905,41.13651073,0
76,1.6002,42.998,0
73,1.6256,42.998,1
65,1.6256,14.77896,1
68,1.6256,36.63439084,1
74,1.6002,44.99053064,1
72,1.8796,272.024,0
65,1.6256,272.024,1
82,1.7018,18.0,1
73,1.524,1.428,1
82,1.6764,116.076401,0
74,1.7526,116.076401,1
82,1.6002,66.0,1
78,1.6891,3.672,1
75,1.7272,42.0,1
76,1.7272,42.0,0
75,1.7526,133.86,0
74,1.6256,133.86,1
75,1.5494,460.0,1
82,1.5494,23.348,1
79,1.5494,30.148,1
79,1.6764,37.928,0
69,1.7526,37.928,1
75,1.8034,71.86641738,0
72,1.6002,71.86641738,1
75,1.6002,40.78369265,1
79,1.7272,40.78369265,0
70,1.651,9.456,1
78,1.8034,12.0,0
65,1.7272,33.0,1
77,1.8034,44.064,0
73,1.7272,44.064,1
77,1.778,63.66038485,0
77,1.5494,63.66038485,1
76,1.8288,39.16436,0
80,1.524,39.16436,1
76,1.7272,31.2,0
81,1.651,31.2,1
82,1.7526,56.8,0
72,1.8796,28.22616489,0
71,1.5748,28.22616489,1
77,1.6256,13.328,1
81,1.778,44.04,0
81,1.6256,44.04,1
73,1.7272,33.7,0
67,1.6256,79.44,1
70,1.5748,0.0,1
74,1.6256,36.2,1
74,1.8034,44.16,0
75,1.6764,44.16,1
69,1.651,64.56,1
67,1.6764,90.0,1
76,1.651,10.788,1
73,1.6002,0.32,1
77,1.8796,117.64,0
71,1.651,117.64,1
81,1.524,27.9100635,1
73,1.6637,32.89111762,1
75,1.4478,18.408,1
68,1.651,18.408,0
74,1.778,12.12,0
78,1.8542,19.452,0
80,1.6764,94.92438664,0
70,1.6256,109.1470069,1
69,1.778,109.1470069,0
79,1.7272,132.8,0
61,1.5748,132.8,1
76,1.7272,20.69430902,0
72,1.7272,225.796,0
75,1.778,72.164,0
54,1.5494,72.164,1
77,1.7272,116.6,0
76,1.6256,116.6,1
79,1.6256,17.526,1
54,1.6002,14.4,1
73,1.8288,13.166,0
73,1.651,30.898,1
78,1.7526,38.64,0
69,1.651,38.64,1
76,1.7272,182.6446502,0
73,1.524,182.6446502,1
79,1.7018,30.67270494,1
79,1.651,22.512,1
76,1.5494,29.704,1
79,1.651,29.704,0
81,1.651,42.04,1
78,1.651,24.624,1
82,1.6764,27.8,1
88,1.7526,27.8,0
81,1.778,153.8241192,0
77,1.5875,153.8241192,1
82,1.524,126.36,1
81,1.7526,126.36,0
72,1.7272,148.6373333,0
68,1.6002,148.6373333,1
82,1.7272,57.444,0
81,1.6002,57.444,1
79,1.7018,33.102,1
77,1.8542,71.892,0
77,1.5748,71.892,1
76,1.778,105.652792,0
73,1.6637,105.652792,1
74,1.5748,16.462,1
74,1.8034,67.224,0
